"state_name","Date","race_grp","coverage","project"
"Alaska",2021-06-14,"Asian","66",0
"Alaska",2021-06-21,"Asian","67",0
"Alaska",2021-06-28,"Asian","68",0
"Alaska",2021-07-06,"Asian","70",0
"Alaska",2021-07-19,"Asian","72",0
"Alaska",2021-08-02,"Asian","73",0
"Alaska",2021-08-16,"Asian","75",0
"Alaska",2021-09-07,"Asian","78",0
"Alaska",2021-09-20,"Asian","81",0
"Alaska",2021-03-01,"Black","15",0
"Alaska",2021-03-15,"Black","19",0
"Alaska",2021-03-29,"Black","23",0
"Alaska",2021-04-05,"Black","24",0
"Alaska",2021-04-12,"Black","27",0
"Alaska",2021-04-19,"Black","30",0
"Alaska",2021-04-26,"Black","32",0
"Alaska",2021-05-03,"Black","35",0
"Alaska",2021-05-10,"Black","38",0
"Alaska",2021-05-17,"Black","NR",0
"Alaska",2021-05-24,"Black","42",0
"Alaska",2021-06-07,"Black","47",0
"Alaska",2021-06-14,"Black","47",0
"Alaska",2021-06-21,"Black","47",0
"Alaska",2021-06-28,"Black","48",0
"Alaska",2021-07-06,"Black","50",0
"Alaska",2021-07-19,"Black","51",0
"Alaska",2021-08-02,"Black","52",0
"Alaska",2021-08-16,"Black","53",0
"Alaska",2021-09-07,"Black","55",0
"Alaska",2021-09-20,"Black","57",0
"Alaska",2021-03-01,"Hispanic","12",0
"Alaska",2021-03-15,"Hispanic","19",0
"Alaska",2021-03-29,"Hispanic","23",0
"Alaska",2021-04-05,"Hispanic","24",0
"Alaska",2021-04-12,"Hispanic","32",0
"Alaska",2021-04-19,"Hispanic","34",0
"Alaska",2021-04-26,"Hispanic","35",0
"Alaska",2021-05-03,"Hispanic","36",0
"Alaska",2021-05-10,"Hispanic","37",0
"Alaska",2021-05-17,"Hispanic","NR",0
"Alaska",2021-05-24,"Hispanic","39",0
"Alaska",2021-06-07,"Hispanic","40",0
"Alaska",2021-06-14,"Hispanic","41",0
"Alaska",2021-06-21,"Hispanic","49",0
"Alaska",2021-06-28,"Hispanic","50",0
"Alaska",2021-07-06,"Hispanic","52",0
"Alaska",2021-07-19,"Hispanic","52",0
"Alaska",2021-08-02,"Hispanic","53",0
"Alaska",2021-08-16,"Hispanic","54",0
"Alaska",2021-09-07,"Hispanic","57",0
"Alaska",2021-09-20,"Hispanic","59",0
"Alaska",2021-03-01,"White","18",0
"Alaska",2021-03-15,"White","25",0
"Alaska",2021-03-29,"White","31",0
"Alaska",2021-04-05,"White","33",0
"Alaska",2021-04-12,"White","34",0
"Alaska",2021-04-19,"White","39",0
"Alaska",2021-04-26,"White","40",0
"Alaska",2021-05-03,"White","41",0
"Alaska",2021-05-10,"White","42",0
"Alaska",2021-05-17,"White","NR",0
"Alaska",2021-05-24,"White","43",0
"Alaska",2021-06-07,"White","51",0
"Alaska",2021-06-14,"White","51",0
"Alaska",2021-06-21,"White","51",0
"Alaska",2021-06-28,"White","52",0
"Alaska",2021-07-06,"White","53",0
"Alaska",2021-07-19,"White","53",0
"Alaska",2021-08-02,"White","54",0
"Alaska",2021-08-16,"White","56",0
"Alaska",2021-09-07,"White","58",0
"Alaska",2021-09-20,"White","61",0
"Alaska",2021-09-21,"Asian","81",1
"Alaska",2021-09-21,"Black","58",1
"Alaska",2021-09-21,"Hispanic","59",1
"Alaska",2021-09-21,"White","61",1
"Alaska",2021-09-22,"Asian","81",1
"Alaska",2021-09-22,"Black","58",1
"Alaska",2021-09-22,"Hispanic","59",1
"Alaska",2021-09-22,"White","61",1
"Alaska",2021-09-23,"Asian","81",1
"Alaska",2021-09-23,"Black","58",1
"Alaska",2021-09-23,"Hispanic","59",1
"Alaska",2021-09-23,"White","61",1
"Alaska",2021-09-24,"Asian","82",1
"Alaska",2021-09-24,"Black","58",1
"Alaska",2021-09-24,"Hispanic","60",1
"Alaska",2021-09-24,"White","61",1
"Alaska",2021-09-25,"Asian","82",1
"Alaska",2021-09-25,"Black","58",1
"Alaska",2021-09-25,"Hispanic","60",1
"Alaska",2021-09-25,"White","61",1
"Alaska",2021-09-26,"Asian","82",1
"Alaska",2021-09-26,"Black","58",1
"Alaska",2021-09-26,"Hispanic","60",1
"Alaska",2021-09-26,"White","61",1
"Alaska",2021-09-27,"Asian","82",1
"Alaska",2021-09-27,"Black","58",1
"Alaska",2021-09-27,"Hispanic","60",1
"Alaska",2021-09-27,"White","61",1
"Alaska",2021-09-28,"Asian","82",1
"Alaska",2021-09-28,"Black","58",1
"Alaska",2021-09-28,"Hispanic","60",1
"Alaska",2021-09-28,"White","61",1
"Alaska",2021-09-29,"Asian","82",1
"Alaska",2021-09-29,"Black","58",1
"Alaska",2021-09-29,"Hispanic","60",1
"Alaska",2021-09-29,"White","62",1
"Alaska",2021-09-30,"Asian","82",1
"Alaska",2021-09-30,"Black","59",1
"Alaska",2021-09-30,"Hispanic","60",1
"Alaska",2021-09-30,"White","62",1
"Alaska",2021-10-01,"Asian","83",1
"Alaska",2021-10-01,"Black","59",1
"Alaska",2021-10-01,"Hispanic","60",1
"Alaska",2021-10-01,"White","62",1
"Alaska",2021-10-02,"Asian","83",1
"Alaska",2021-10-02,"Black","59",1
"Alaska",2021-10-02,"Hispanic","60",1
"Alaska",2021-10-02,"White","62",1
"Alaska",2021-10-03,"Asian","83",1
"Alaska",2021-10-03,"Black","59",1
"Alaska",2021-10-03,"Hispanic","61",1
"Alaska",2021-10-03,"White","62",1
"Alaska",2021-10-04,"Asian","83",1
"Alaska",2021-10-04,"Black","59",1
"Alaska",2021-10-04,"Hispanic","61",1
"Alaska",2021-10-04,"White","62",1
"Alaska",2021-10-05,"Asian","83",1
"Alaska",2021-10-05,"Black","59",1
"Alaska",2021-10-05,"Hispanic","61",1
"Alaska",2021-10-05,"White","62",1
"Alaska",2021-10-06,"Asian","83",1
"Alaska",2021-10-06,"Black","59",1
"Alaska",2021-10-06,"Hispanic","61",1
"Alaska",2021-10-06,"White","62",1
"Alaska",2021-10-07,"Asian","83",1
"Alaska",2021-10-07,"Black","59",1
"Alaska",2021-10-07,"Hispanic","61",1
"Alaska",2021-10-07,"White","63",1
"Alaska",2021-10-08,"Asian","83",1
"Alaska",2021-10-08,"Black","59",1
"Alaska",2021-10-08,"Hispanic","61",1
"Alaska",2021-10-08,"White","63",1
"Alaska",2021-10-09,"Asian","84",1
"Alaska",2021-10-09,"Black","60",1
"Alaska",2021-10-09,"Hispanic","61",1
"Alaska",2021-10-09,"White","63",1
"Alaska",2021-10-10,"Asian","84",1
"Alaska",2021-10-10,"Black","60",1
"Alaska",2021-10-10,"Hispanic","61",1
"Alaska",2021-10-10,"White","63",1
"Alaska",2021-10-11,"Asian","84",1
"Alaska",2021-10-11,"Black","60",1
"Alaska",2021-10-11,"Hispanic","62",1
"Alaska",2021-10-11,"White","63",1
"Alaska",2021-10-12,"Asian","84",1
"Alaska",2021-10-12,"Black","60",1
"Alaska",2021-10-12,"Hispanic","62",1
"Alaska",2021-10-12,"White","63",1
"Alaska",2021-10-13,"Asian","84",1
"Alaska",2021-10-13,"Black","60",1
"Alaska",2021-10-13,"Hispanic","62",1
"Alaska",2021-10-13,"White","63",1
"Alaska",2021-10-14,"Asian","84",1
"Alaska",2021-10-14,"Black","60",1
"Alaska",2021-10-14,"Hispanic","62",1
"Alaska",2021-10-14,"White","63",1
"Alaska",2021-10-15,"Asian","84",1
"Alaska",2021-10-15,"Black","60",1
"Alaska",2021-10-15,"Hispanic","62",1
"Alaska",2021-10-15,"White","63",1
"Alaska",2021-10-16,"Asian","84",1
"Alaska",2021-10-16,"Black","60",1
"Alaska",2021-10-16,"Hispanic","62",1
"Alaska",2021-10-16,"White","64",1
"Alaska",2021-10-17,"Asian","84",1
"Alaska",2021-10-17,"Black","60",1
"Alaska",2021-10-17,"Hispanic","62",1
"Alaska",2021-10-17,"White","64",1
"Alaska",2021-10-18,"Asian","85",1
"Alaska",2021-10-18,"Black","61",1
"Alaska",2021-10-18,"Hispanic","62",1
"Alaska",2021-10-18,"White","64",1
"Alaska",2021-10-19,"Asian","85",1
"Alaska",2021-10-19,"Black","61",1
"Alaska",2021-10-19,"Hispanic","62",1
"Alaska",2021-10-19,"White","64",1
"Alaska",2021-10-20,"Asian","85",1
"Alaska",2021-10-20,"Black","61",1
"Alaska",2021-10-20,"Hispanic","63",1
"Alaska",2021-10-20,"White","64",1
"Alaska",2021-10-21,"Asian","85",1
"Alaska",2021-10-21,"Black","61",1
"Alaska",2021-10-21,"Hispanic","63",1
"Alaska",2021-10-21,"White","64",1
"Alaska",2021-10-22,"Asian","85",1
"Alaska",2021-10-22,"Black","61",1
"Alaska",2021-10-22,"Hispanic","63",1
"Alaska",2021-10-22,"White","64",1
"Alaska",2021-10-23,"Asian","85",1
"Alaska",2021-10-23,"Black","61",1
"Alaska",2021-10-23,"Hispanic","63",1
"Alaska",2021-10-23,"White","64",1
"Alaska",2021-10-24,"Asian","85",1
"Alaska",2021-10-24,"Black","61",1
"Alaska",2021-10-24,"Hispanic","63",1
"Alaska",2021-10-24,"White","64",1
"Alaska",2021-10-25,"Asian","85",1
"Alaska",2021-10-25,"Black","61",1
"Alaska",2021-10-25,"Hispanic","63",1
"Alaska",2021-10-25,"White","65",1
"Alaska",2021-10-26,"Asian","85",1
"Alaska",2021-10-26,"Black","61",1
"Alaska",2021-10-26,"Hispanic","63",1
"Alaska",2021-10-26,"White","65",1
"Alaska",2021-10-27,"Asian","86",1
"Alaska",2021-10-27,"Black","62",1
"Alaska",2021-10-27,"Hispanic","63",1
"Alaska",2021-10-27,"White","65",1
"Alaska",2021-10-28,"Asian","86",1
"Alaska",2021-10-28,"Black","62",1
"Alaska",2021-10-28,"Hispanic","63",1
"Alaska",2021-10-28,"White","65",1
"Alaska",2021-10-29,"Asian","86",1
"Alaska",2021-10-29,"Black","62",1
"Alaska",2021-10-29,"Hispanic","64",1
"Alaska",2021-10-29,"White","65",1
"Alaska",2021-10-30,"Asian","86",1
"Alaska",2021-10-30,"Black","62",1
"Alaska",2021-10-30,"Hispanic","64",1
"Alaska",2021-10-30,"White","65",1
"Alaska",2021-10-31,"Asian","86",1
"Alaska",2021-10-31,"Black","62",1
"Alaska",2021-10-31,"Hispanic","64",1
"Alaska",2021-10-31,"White","65",1
"Alaska",2021-11-01,"Asian","86",1
"Alaska",2021-11-01,"Black","62",1
"Alaska",2021-11-01,"Hispanic","64",1
"Alaska",2021-11-01,"White","65",1
"Alaska",2021-11-02,"Asian","86",1
"Alaska",2021-11-02,"Black","62",1
"Alaska",2021-11-02,"Hispanic","64",1
"Alaska",2021-11-02,"White","65",1
"Alaska",2021-11-03,"Asian","86",1
"Alaska",2021-11-03,"Black","62",1
"Alaska",2021-11-03,"Hispanic","64",1
"Alaska",2021-11-03,"White","66",1
"Alaska",2021-11-04,"Asian","86",1
"Alaska",2021-11-04,"Black","62",1
"Alaska",2021-11-04,"Hispanic","64",1
"Alaska",2021-11-04,"White","66",1
"Alaska",2021-11-05,"Asian","86",1
"Alaska",2021-11-05,"Black","62",1
"Alaska",2021-11-05,"Hispanic","64",1
"Alaska",2021-11-05,"White","66",1
"Alaska",2021-11-06,"Asian","87",1
"Alaska",2021-11-06,"Black","63",1
"Alaska",2021-11-06,"Hispanic","64",1
"Alaska",2021-11-06,"White","66",1
"Alaska",2021-11-07,"Asian","87",1
"Alaska",2021-11-07,"Black","63",1
"Alaska",2021-11-07,"Hispanic","64",1
"Alaska",2021-11-07,"White","66",1
"Alaska",2021-11-08,"Asian","87",1
"Alaska",2021-11-08,"Black","63",1
"Alaska",2021-11-08,"Hispanic","65",1
"Alaska",2021-11-08,"White","66",1
"Alaska",2021-11-09,"Asian","87",1
"Alaska",2021-11-09,"Black","63",1
"Alaska",2021-11-09,"Hispanic","65",1
"Alaska",2021-11-09,"White","66",1
"Alaska",2021-11-10,"Asian","87",1
"Alaska",2021-11-10,"Black","63",1
"Alaska",2021-11-10,"Hispanic","65",1
"Alaska",2021-11-10,"White","66",1
"Alaska",2021-11-11,"Asian","87",1
"Alaska",2021-11-11,"Black","63",1
"Alaska",2021-11-11,"Hispanic","65",1
"Alaska",2021-11-11,"White","66",1
"Alaska",2021-11-12,"Asian","87",1
"Alaska",2021-11-12,"Black","63",1
"Alaska",2021-11-12,"Hispanic","65",1
"Alaska",2021-11-12,"White","67",1
"Alaska",2021-11-13,"Asian","87",1
"Alaska",2021-11-13,"Black","63",1
"Alaska",2021-11-13,"Hispanic","65",1
"Alaska",2021-11-13,"White","67",1
"Alaska",2021-11-14,"Asian","87",1
"Alaska",2021-11-14,"Black","63",1
"Alaska",2021-11-14,"Hispanic","65",1
"Alaska",2021-11-14,"White","67",1
"Alaska",2021-11-15,"Asian","87",1
"Alaska",2021-11-15,"Black","64",1
"Alaska",2021-11-15,"Hispanic","65",1
"Alaska",2021-11-15,"White","67",1
"Alaska",2021-11-16,"Asian","88",1
"Alaska",2021-11-16,"Black","64",1
"Alaska",2021-11-16,"Hispanic","65",1
"Alaska",2021-11-16,"White","67",1
"Alaska",2021-11-17,"Asian","88",1
"Alaska",2021-11-17,"Black","64",1
"Alaska",2021-11-17,"Hispanic","66",1
"Alaska",2021-11-17,"White","67",1
"Alaska",2021-11-18,"Asian","88",1
"Alaska",2021-11-18,"Black","64",1
"Alaska",2021-11-18,"Hispanic","66",1
"Alaska",2021-11-18,"White","67",1
"Alaska",2021-11-19,"Asian","88",1
"Alaska",2021-11-19,"Black","64",1
"Alaska",2021-11-19,"Hispanic","66",1
"Alaska",2021-11-19,"White","67",1
"Alaska",2021-11-20,"Asian","88",1
"Alaska",2021-11-20,"Black","64",1
"Alaska",2021-11-20,"Hispanic","66",1
"Alaska",2021-11-20,"White","67",1
"Alaska",2021-11-21,"Asian","88",1
"Alaska",2021-11-21,"Black","64",1
"Alaska",2021-11-21,"Hispanic","66",1
"Alaska",2021-11-21,"White","67",1
"Alaska",2021-11-22,"Asian","88",1
"Alaska",2021-11-22,"Black","64",1
"Alaska",2021-11-22,"Hispanic","66",1
"Alaska",2021-11-22,"White","68",1
"Alaska",2021-11-23,"Asian","88",1
"Alaska",2021-11-23,"Black","64",1
"Alaska",2021-11-23,"Hispanic","66",1
"Alaska",2021-11-23,"White","68",1
"Alaska",2021-11-24,"Asian","88",1
"Alaska",2021-11-24,"Black","64",1
"Alaska",2021-11-24,"Hispanic","66",1
"Alaska",2021-11-24,"White","68",1
"Alaska",2021-11-25,"Asian","88",1
"Alaska",2021-11-25,"Black","65",1
"Alaska",2021-11-25,"Hispanic","66",1
"Alaska",2021-11-25,"White","68",1
"Alaska",2021-11-26,"Asian","88",1
"Alaska",2021-11-26,"Black","65",1
"Alaska",2021-11-26,"Hispanic","66",1
"Alaska",2021-11-26,"White","68",1
"Alaska",2021-11-27,"Asian","88",1
"Alaska",2021-11-27,"Black","65",1
"Alaska",2021-11-27,"Hispanic","67",1
"Alaska",2021-11-27,"White","68",1
"Alaska",2021-11-28,"Asian","89",1
"Alaska",2021-11-28,"Black","65",1
"Alaska",2021-11-28,"Hispanic","67",1
"Alaska",2021-11-28,"White","68",1
"Alaska",2021-11-29,"Asian","89",1
"Alaska",2021-11-29,"Black","65",1
"Alaska",2021-11-29,"Hispanic","67",1
"Alaska",2021-11-29,"White","68",1
"Alaska",2021-11-30,"Asian","89",1
"Alaska",2021-11-30,"Black","65",1
"Alaska",2021-11-30,"Hispanic","67",1
"Alaska",2021-11-30,"White","68",1
"Alaska",2021-12-01,"Asian","89",1
"Alaska",2021-12-01,"Black","65",1
"Alaska",2021-12-01,"Hispanic","67",1
"Alaska",2021-12-01,"White","68",1
"Alaska",2021-12-02,"Asian","89",1
"Alaska",2021-12-02,"Black","65",1
"Alaska",2021-12-02,"Hispanic","67",1
"Alaska",2021-12-02,"White","69",1
"Alaska",2021-12-03,"Asian","89",1
"Alaska",2021-12-03,"Black","65",1
"Alaska",2021-12-03,"Hispanic","67",1
"Alaska",2021-12-03,"White","69",1
"Alaska",2021-12-04,"Asian","89",1
"Alaska",2021-12-04,"Black","65",1
"Alaska",2021-12-04,"Hispanic","67",1
"Alaska",2021-12-04,"White","69",1
"Alaska",2021-12-05,"Asian","89",1
"Alaska",2021-12-05,"Black","66",1
"Alaska",2021-12-05,"Hispanic","67",1
"Alaska",2021-12-05,"White","69",1
"Alaska",2021-12-06,"Asian","89",1
"Alaska",2021-12-06,"Black","66",1
"Alaska",2021-12-06,"Hispanic","67",1
"Alaska",2021-12-06,"White","69",1
"Alaska",2021-12-07,"Asian","89",1
"Alaska",2021-12-07,"Black","66",1
"Alaska",2021-12-07,"Hispanic","67",1
"Alaska",2021-12-07,"White","69",1
"Alaska",2021-12-08,"Asian","89",1
"Alaska",2021-12-08,"Black","66",1
"Alaska",2021-12-08,"Hispanic","68",1
"Alaska",2021-12-08,"White","69",1
"Alaska",2021-12-09,"Asian","89",1
"Alaska",2021-12-09,"Black","66",1
"Alaska",2021-12-09,"Hispanic","68",1
"Alaska",2021-12-09,"White","69",1
"Alaska",2021-12-10,"Asian","90%+",1
"Alaska",2021-12-10,"Black","66",1
"Alaska",2021-12-10,"Hispanic","68",1
"Alaska",2021-12-10,"White","69",1
"Alaska",2021-12-11,"Asian","90%+",1
"Alaska",2021-12-11,"Black","66",1
"Alaska",2021-12-11,"Hispanic","68",1
"Alaska",2021-12-11,"White","69",1
"Alaska",2021-12-12,"Asian","90%+",1
"Alaska",2021-12-12,"Black","66",1
"Alaska",2021-12-12,"Hispanic","68",1
"Alaska",2021-12-12,"White","70",1
"Alaska",2021-12-13,"Asian","90%+",1
"Alaska",2021-12-13,"Black","66",1
"Alaska",2021-12-13,"Hispanic","68",1
"Alaska",2021-12-13,"White","70",1
"Alaska",2021-12-14,"Asian","90%+",1
"Alaska",2021-12-14,"Black","66",1
"Alaska",2021-12-14,"Hispanic","68",1
"Alaska",2021-12-14,"White","70",1
"Alaska",2021-12-15,"Asian","90%+",1
"Alaska",2021-12-15,"Black","66",1
"Alaska",2021-12-15,"Hispanic","68",1
"Alaska",2021-12-15,"White","70",1
"Alaska",2021-12-16,"Asian","90%+",1
"Alaska",2021-12-16,"Black","67",1
"Alaska",2021-12-16,"Hispanic","68",1
"Alaska",2021-12-16,"White","70",1
"Alaska",2021-12-17,"Asian","90%+",1
"Alaska",2021-12-17,"Black","67",1
"Alaska",2021-12-17,"Hispanic","68",1
"Alaska",2021-12-17,"White","70",1
"Alaska",2021-12-18,"Asian","90%+",1
"Alaska",2021-12-18,"Black","67",1
"Alaska",2021-12-18,"Hispanic","69",1
"Alaska",2021-12-18,"White","70",1
"Alaska",2021-12-19,"Asian","90%+",1
"Alaska",2021-12-19,"Black","67",1
"Alaska",2021-12-19,"Hispanic","69",1
"Alaska",2021-12-19,"White","70",1
"Alaska",2021-12-20,"Asian","90%+",1
"Alaska",2021-12-20,"Black","67",1
"Alaska",2021-12-20,"Hispanic","69",1
"Alaska",2021-12-20,"White","70",1
"Alaska",2021-12-21,"Asian","90%+",1
"Alaska",2021-12-21,"Black","67",1
"Alaska",2021-12-21,"Hispanic","69",1
"Alaska",2021-12-21,"White","70",1
"Alaska",2021-12-22,"Asian","90%+",1
"Alaska",2021-12-22,"Black","67",1
"Alaska",2021-12-22,"Hispanic","69",1
"Alaska",2021-12-22,"White","70",1
"Alaska",2021-12-23,"Asian","90%+",1
"Alaska",2021-12-23,"Black","67",1
"Alaska",2021-12-23,"Hispanic","69",1
"Alaska",2021-12-23,"White","71",1
"Alaska",2021-12-24,"Asian","90%+",1
"Alaska",2021-12-24,"Black","67",1
"Alaska",2021-12-24,"Hispanic","69",1
"Alaska",2021-12-24,"White","71",1
"Alaska",2021-12-25,"Asian","90%+",1
"Alaska",2021-12-25,"Black","67",1
"Alaska",2021-12-25,"Hispanic","69",1
"Alaska",2021-12-25,"White","71",1
"Alaska",2021-12-26,"Asian","90%+",1
"Alaska",2021-12-26,"Black","67",1
"Alaska",2021-12-26,"Hispanic","69",1
"Alaska",2021-12-26,"White","71",1
"Alaska",2021-12-27,"Asian","90%+",1
"Alaska",2021-12-27,"Black","68",1
"Alaska",2021-12-27,"Hispanic","69",1
"Alaska",2021-12-27,"White","71",1
"Alaska",2021-12-28,"Asian","90%+",1
"Alaska",2021-12-28,"Black","68",1
"Alaska",2021-12-28,"Hispanic","69",1
"Alaska",2021-12-28,"White","71",1
"Alaska",2021-12-29,"Asian","90%+",1
"Alaska",2021-12-29,"Black","68",1
"Alaska",2021-12-29,"Hispanic","70",1
"Alaska",2021-12-29,"White","71",1
"Alaska",2021-12-30,"Asian","90%+",1
"Alaska",2021-12-30,"Black","68",1
"Alaska",2021-12-30,"Hispanic","70",1
"Alaska",2021-12-30,"White","71",1
"Alaska",2021-12-31,"Asian","90%+",1
"Alaska",2021-12-31,"Black","68",1
"Alaska",2021-12-31,"Hispanic","70",1
"Alaska",2021-12-31,"White","71",1
"Alaska",2022-01-01,"Asian","90%+",1
"Alaska",2022-01-01,"Black","68",1
"Alaska",2022-01-01,"Hispanic","70",1
"Alaska",2022-01-01,"White","71",1
"Alaska",2021-03-01,"All","28",0
"Alaska",2021-03-15,"All","34",0
"Alaska",2021-03-29,"All","40",0
"Alaska",2021-04-05,"All","41",0
"Alaska",2021-04-12,"All","43",0
"Alaska",2021-04-19,"All","46",0
"Alaska",2021-04-26,"All","47",0
"Alaska",2021-05-03,"All","49",0
"Alaska",2021-05-10,"All","49",0
"Alaska",2021-05-17,"All","50",0
"Alaska",2021-05-24,"All","51",0
"Alaska",2021-06-07,"All","56",0
"Alaska",2021-06-14,"All","57",0
"Alaska",2021-06-21,"All","57",0
"Alaska",2021-06-28,"All","58",0
"Alaska",2021-07-06,"All","60",0
"Alaska",2021-07-19,"All","61",0
"Alaska",2021-08-02,"All","62",0
"Alaska",2021-08-16,"All","63",0
"Alaska",2021-09-07,"All","66",0
"Alaska",2021-09-20,"All","68",0
"Alaska",2021-09-21,"All","68",1
"Alaska",2021-09-22,"All","68",1
"Alaska",2021-09-23,"All","68",1
"Alaska",2021-09-24,"All","68",1
"Alaska",2021-09-25,"All","68",1
"Alaska",2021-09-26,"All","68",1
"Alaska",2021-09-27,"All","69",1
"Alaska",2021-09-28,"All","69",1
"Alaska",2021-09-29,"All","69",1
"Alaska",2021-09-30,"All","69",1
"Alaska",2021-10-01,"All","69",1
"Alaska",2021-10-02,"All","69",1
"Alaska",2021-10-03,"All","69",1
"Alaska",2021-10-04,"All","69",1
"Alaska",2021-10-05,"All","69",1
"Alaska",2021-10-06,"All","69",1
"Alaska",2021-10-07,"All","70",1
"Alaska",2021-10-08,"All","70",1
"Alaska",2021-10-09,"All","70",1
"Alaska",2021-10-10,"All","70",1
"Alaska",2021-10-11,"All","70",1
"Alaska",2021-10-12,"All","70",1
"Alaska",2021-10-13,"All","70",1
"Alaska",2021-10-14,"All","70",1
"Alaska",2021-10-15,"All","70",1
"Alaska",2021-10-16,"All","70",1
"Alaska",2021-10-17,"All","71",1
"Alaska",2021-10-18,"All","71",1
"Alaska",2021-10-19,"All","71",1
"Alaska",2021-10-20,"All","71",1
"Alaska",2021-10-21,"All","71",1
"Alaska",2021-10-22,"All","71",1
"Alaska",2021-10-23,"All","71",1
"Alaska",2021-10-24,"All","71",1
"Alaska",2021-10-25,"All","71",1
"Alaska",2021-10-26,"All","71",1
"Alaska",2021-10-27,"All","72",1
"Alaska",2021-10-28,"All","72",1
"Alaska",2021-10-29,"All","72",1
"Alaska",2021-10-30,"All","72",1
"Alaska",2021-10-31,"All","72",1
"Alaska",2021-11-01,"All","72",1
"Alaska",2021-11-02,"All","72",1
"Alaska",2021-11-03,"All","72",1
"Alaska",2021-11-04,"All","72",1
"Alaska",2021-11-05,"All","72",1
"Alaska",2021-11-06,"All","72",1
"Alaska",2021-11-07,"All","73",1
"Alaska",2021-11-08,"All","73",1
"Alaska",2021-11-09,"All","73",1
"Alaska",2021-11-10,"All","73",1
"Alaska",2021-11-11,"All","73",1
"Alaska",2021-11-12,"All","73",1
"Alaska",2021-11-13,"All","73",1
"Alaska",2021-11-14,"All","73",1
"Alaska",2021-11-15,"All","73",1
"Alaska",2021-11-16,"All","73",1
"Alaska",2021-11-17,"All","73",1
"Alaska",2021-11-18,"All","73",1
"Alaska",2021-11-19,"All","74",1
"Alaska",2021-11-20,"All","74",1
"Alaska",2021-11-21,"All","74",1
"Alaska",2021-11-22,"All","74",1
"Alaska",2021-11-23,"All","74",1
"Alaska",2021-11-24,"All","74",1
"Alaska",2021-11-25,"All","74",1
"Alaska",2021-11-26,"All","74",1
"Alaska",2021-11-27,"All","74",1
"Alaska",2021-11-28,"All","74",1
"Alaska",2021-11-29,"All","74",1
"Alaska",2021-11-30,"All","75",1
"Alaska",2021-12-01,"All","75",1
"Alaska",2021-12-02,"All","75",1
"Alaska",2021-12-03,"All","75",1
"Alaska",2021-12-04,"All","75",1
"Alaska",2021-12-05,"All","75",1
"Alaska",2021-12-06,"All","75",1
"Alaska",2021-12-07,"All","75",1
"Alaska",2021-12-08,"All","75",1
"Alaska",2021-12-09,"All","75",1
"Alaska",2021-12-10,"All","75",1
"Alaska",2021-12-11,"All","75",1
"Alaska",2021-12-12,"All","75",1
"Alaska",2021-12-13,"All","76",1
"Alaska",2021-12-14,"All","76",1
"Alaska",2021-12-15,"All","76",1
"Alaska",2021-12-16,"All","76",1
"Alaska",2021-12-17,"All","76",1
"Alaska",2021-12-18,"All","76",1
"Alaska",2021-12-19,"All","76",1
"Alaska",2021-12-20,"All","76",1
"Alaska",2021-12-21,"All","76",1
"Alaska",2021-12-22,"All","76",1
"Alaska",2021-12-23,"All","76",1
"Alaska",2021-12-24,"All","76",1
"Alaska",2021-12-25,"All","77",1
"Alaska",2021-12-26,"All","77",1
"Alaska",2021-12-27,"All","77",1
"Alaska",2021-12-28,"All","77",1
"Alaska",2021-12-29,"All","77",1
"Alaska",2021-12-30,"All","77",1
"Alaska",2021-12-31,"All","77",1
"Alaska",2022-01-01,"All","77",1
"Arizona",2021-03-01,"Asian","23",0
"Arizona",2021-03-15,"Asian","30",0
"Arizona",2021-03-29,"Asian","48",0
"Arizona",2021-04-05,"Asian","55",0
"Arizona",2021-04-12,"Asian","60",0
"Arizona",2021-04-19,"Asian","65",0
